Serial	Primary	Secondary	Word	Remark
			aardwolf	
			abacus	
			abalone	
			abbey	
			abdomen	
			ability	
			able	
			abolishment	
			abomasum	
			abortus	
			about	
			above	
			abroad	
			abrocome	
			abuse	
			abyssinian	
			acanthocephalan	
			acanthopterygian	
			acarid	
			acarine	
			acarus	
			accelerant	
			accelerator	
			accentor	
			access	
			accident	
			accipiter	
			accommodation	
			accompanist	
			accordion	
			account	
			accountant	
			achiever	
			acid	
			acidophil	
			acidophile	
			acidophilus	
			acknowledgment	
			acoustic	
			acoustics	
			acridid	
			acrodont	
			acrylic	
			actinia	
			actinian	
			actinomyces	
			actinomycete	
			action	
			activity	
			actress	
			aculeus	
			acupuncture	
			ad	
			adapid	
			adapter	
			add	
			addax	
			adder	
			addiction	
			addition	
			address	
			adelgid	
			adenovirus	
			adjustment	
			adjutant	
			administration	
			admiral	
			adrenalin	
			adult	
			adulthood	
			advance	
			advancement	
			advantage	
			advertisement	
			advertising	
			advice	
			aedes	
			aepyornis	
			aerobe	
			affair	
			affect	
			affenpinscher	
			affirmed	
			afghan	
			afraid	
			after	
			aftermath	
			afternoon	
			aftershave	
			aftershock	
			afterthought	
			again	
			against	
			agama	
			agamid	
			age	
			agency	
			agenda	
			agent	
			aggression	
			aglet	
			agnathan	
			ago	
			agouti	
			agree	
			agreement	
			aid	
			airbag	
			airbus	
			airfare	
			airforce	
			airline	
			airmail	
			airplane	
			airport	
			airship	
			ala	
			alb	
			albacore	
			albatross	
			alcohol	
			alcove	
			alder	
			alderfly	
			alewife	
			alga	
			algae	
			algebra	
			alibi	
			all	
			allantois	
			allergist	
			alley	
			alligator	
			allosaur	
			allosaurus	
			allow	
			alloy	
			almanac	
			alpaca	
			alpenglow	
			alpenhorn	
			alpha	
			alphabet	
			alpine	
			alsatian	
			also	
			alternative	
			altitude	
			alto	
			alula	
			aluminium	
			aluminum	
			always	
			amadavat	
			amazon	
			ambassador	
			amberjack	
			ambition	
			ambulacrum	
			ameba	
			amendment	
			amia	
			amnion	
			amnios	
			amniote	
			amoeba	
			among	
			amount	
			amphibia	
			amphibian	
			amphidiploid	
			amphioxus	
			amphipod	
			amphisbaena	
			amusement	
			anabas	
			anaconda	
			anaerobe	
			anagram	
			analgesia	
			analog	
			analogue	
			analogy	
			analysis	
			analyst	
			anas	
			anatomy	
			anchovy	
			and	
			anemone	
			anesthesiology	
			anethesiologist	
			angelfish	
			anger	
			angiosperm	
			angle	
